Zp_raw_m,V_raw_V,Zc_nm,F_nN,D_nm
5.305803123e-06,-0.1318359283,-81.72426404610881,-16.344852809221763,-2.73850531747941
5.306727324e-06,-0.1303100494,-80.37170597712384,-16.07434119542477,-2.310148248494737
5.307651524e-06,-0.1303100494,-80.37170597712384,-16.07434119542477,-3.2343482484947104
5.308575724e-06,-0.1293945221,-79.56017117118937,-15.912034234237874,-3.347013442560214
5.309499925e-06,-0.1293945221,-79.56017117118937,-15.912034234237874,-4.271214442560509
5.310424125e-06,-0.1287841705,-79.01914790813889,-15.80382958162778,-4.6543911795099975
5.311348326e-06,-0.1284789947,-78.74863627661364,-15.749727255322727,-5.308080547984189
5.312272526e-06,-0.1278686431,-78.20761301356318,-15.641522602712636,-5.691257284933704
5.313196726e-06,-0.1275634674,-77.93710147067917,-15.587420294135834,-6.344945742050513
5.314120927e-06,-0.1278686431,-78.20761301356318,-15.641522602712636,-7.539658284933973
5.315045127e-06,-0.1269531158,-77.39607820762868,-15.479215641525736,-7.65232347899945
5.315969327e-06,-0.1272582916,-77.66658983915391,-15.533317967830783,-8.847035110524665
5.316893528e-06,-0.1260375885,-76.58454340169419,-15.31690868033884,-8.689189673065234
5.317817728e-06,-0.1257324127,-76.31403177016895,-15.262806354033792,-9.342878041539965
5.318741929e-06,-0.1242065338,-74.961473701184,-14.992294740236801,-8.914520972555305
5.319666129e-06,-0.1242065338,-74.961473701184,-14.992294740236801,-9.83872097255528
5.320590329e-06,-0.1232910064,-74.14993880660828,-14.829987761321656,-9.951386077979526
5.32151453e-06,-0.1223754791,-73.33840400067379,-14.667680800134757,-10.06405227204449
5.32243873e-06,-0.1208496002,-71.98584593168883,-14.397169186337768,-9.63569420305951
5.323362931e-06,-0.119628897,-70.90379940558785,-14.180759881117572,-9.477848676958821
5.324287131e-06,-0.1181030181,-69.5512413366029,-13.910248267320581,-9.04949060797384
5.325211331e-06,-0.1171874908,-68.73970653066841,-13.747941306133685,-9.162155802039331
5.326135532e-06,-0.1159667877,-67.6576600932087,-13.531532018641741,-9.004310364579913
5.327059732e-06,-0.1144409088,-66.30510202422374,-13.261020404844748,-8.575952295594918
5.327983933e-06,-0.1123046783,-64.41152069218829,-12.882304138437657,-7.606571963558914
5.328908133e-06,-0.109863272,-62.247427728627606,-12.449485545725521,-6.366678999998207
5.329832333e-06,-0.1089477447,-61.43589292269312,-12.287178584538625,-6.479344194063697
5.330756534e-06,-0.1068115142,-59.542311590657675,-11.908462318131535,-5.509963862028546
5.331680734e-06,-0.1046752838,-57.64873034726348,-11.529746069452695,-4.540582618634325
5.332604935e-06,-0.1034545806,-56.566683821162506,-11.313336764232503,-4.3827370925336435
5.333529135e-06,-0.1013183502,-54.67310257776832,-10.934620515553664,-3.4133558491394282
5.334453335e-06,-0.09979247125,-53.32054446446273,-10.664108892892544,-2.9849977358338124
5.335377536e-06,-0.09826659234,-51.967986386613646,-10.39359727732273,-2.5566406579841785
5.336301736e-06,-0.09674071343,-50.61542830876456,-10.123085661752912,-2.128282580135911
5.337225936e-06,-0.09490965874,-48.99235861711848,-9.798471723423695,-1.4294128884898016
5.338150137e-06,-0.09460448296,-48.72184700332148,-9.744369400664297,-2.0831022746922545
5.339074337e-06,-0.09338377984,-47.639800548133515,-9.527960109626703,-1.9252558195042615
5.339998538e-06,-0.09246825249,-46.82826569787841,-9.365653139575683,-2.0379219692494512
5.340922738e-06,-0.09094237358,-45.47570762002932,-9.095141524005864,-1.6095638914003367
5.341846938e-06,-0.09002684624,-44.664172778638346,-8.932834555727668,-1.722229050009332
5.342771139e-06,-0.08972167046,-44.393661164841355,-8.878732232968272,-2.3759184362126384
5.343695339e-06,-0.08941649468,-44.12314955104436,-8.824629910208872,-3.0296068224156167
5.34461954e-06,-0.08880614311,-43.58212631458625,-8.71642526291725,-3.4127845859569543
5.34554374e-06,-0.08819579155,-43.041103086992266,-8.608220617398453,-3.795961358362945
5.34646794e-06,-0.08758543999,-42.500079859398284,-8.500015971879657,-4.179138130768935
5.347392141e-06,-0.08636473686,-41.418033395346185,-8.283606679069237,-4.02129266671713
5.348316341e-06,-0.08666991264,-41.688545009143176,-8.337709001828637,-5.216004280514098
5.349240542e-06,-0.08636473686,-41.418033395346185,-8.283606679069237,-5.869693666717398
5.350164742e-06,-0.08544920952,-40.606498553955205,-8.12129971079104,-5.9823588253263935
5.351088942e-06,-0.08453368217,-39.794963703700105,-7.958992740740022,-6.0950239750712685
5.352013143e-06,-0.08453368217,-39.794963703700105,-7.958992740740022,-7.019224975070716
5.352937343e-06,-0.08392333061,-39.253940476106116,-7.850788095221224,-7.402401747476699
5.353861543e-06,-0.0823974517,-37.901382398257034,-7.580276479651408,-6.974043669627592
5.354785744e-06,-0.08270262748,-38.171894012054025,-7.634378802410805,-8.168756283424875
5.355709944e-06,-0.08087157279,-36.54882432040795,-7.309764864081591,-7.469886591778772
5.356634145e-06,-0.07995604545,-35.73728947901697,-7.147457895803395,-7.582552750388088
5.357558345e-06,-0.07812499076,-34.114219787370885,-6.822843957474178,-6.883683058741979
5.358482545e-06,-0.07629393607,-32.49115009572481,-6.498230019144963,-6.184813367095876
5.359406746e-06,-0.07507323294,-31.409103631672714,-6.2818207263345425,-6.026967903043223
5.360330946e-06,-0.07354735404,-30.056545562687752,-6.011309112537551,-5.598609834059083
5.361255147e-06,-0.07232665091,-28.974499098635658,-5.794899819727132,-5.440764370006438
5.362179347e-06,-0.07049559622,-27.351429406989578,-5.470285881397915,-4.741894678360328
5.363103547e-06,-0.0692748931,-26.269382951801607,-5.2538765903603215,-4.584048223172332
5.364027748e-06,-0.06774901419,-24.91682487395252,-4.983364974790505,-4.155691145323542
5.364951948e-06,-0.06622313528,-23.564266796103436,-4.712853359220688,-3.727333067474427
5.365876149e-06,-0.06439208059,-21.941197104457355,-4.388239420891471,-3.0284643758286425
5.366800349e-06,-0.0625610259,-20.318127412811272,-4.063625482562255,-2.329594684182533
5.367724549e-06,-0.06134032278,-19.2360809576233,-3.847216191524661,-2.171748228994537
5.36864875e-06,-0.06072997121,-18.695057721165192,-3.739011544233039,-2.5549259925358743
5.36957295e-06,-0.05981444387,-17.88352287977422,-3.5767045759548437,-2.6675911511448733
5.370497151e-06,-0.05859374074,-16.80147641572212,-3.3602952831444246,-2.5097456870930714
5.371421351e-06,-0.05706786183,-15.448918337873033,-3.089783667574607,-2.081387609243957
5.372345551e-06,-0.05645751027,-14.907895110279052,-2.9815790220558105,-2.464564381649947
5.373269752e-06,-0.05462645558,-13.28482541863297,-2.656965083726594,-1.7656956900041605
5.374193952e-06,-0.05371092824,-12.473290577241992,-2.4946581154483987,-1.878360848613156
5.375118152e-06,-0.05340575246,-12.202778963445,-2.440555792689,-2.532049234816138
5.376042353e-06,-0.05218504933,-11.120732499392906,-2.2241464998785814,-2.3742037707634904
5.376966553e-06,-0.05126952198,-10.30919764913781,-2.061839529827562,-2.486868920508367
5.377890754e-06,-0.05035399464,-9.497662807746824,-1.899532561549365,-2.5995350791176772
5.378814954e-06,-0.05004881886,-9.227151193949833,-1.8454302387899666,-3.253223465320659
5.379739154e-06,-0.05004881886,-9.227151193949833,-1.8454302387899666,-4.177423465320633
5.380663355e-06,-0.0494384673,-8.686127966355848,-1.7372255932711698,-4.560601237726942
5.381587555e-06,-0.04852293995,-7.874593116100752,-1.5749186232201504,-4.673266387471819
5.382511756e-06,-0.04791258839,-7.33356988850676,-1.466713977701352,-5.056444159877275
5.383435956e-06,-0.04669188526,-6.251523424454671,-1.2503046848909343,-4.898597695826006
5.384360156e-06,-0.04577635792,-5.439988583063695,-1.087997716612739,-5.011262854435003
5.385284357e-06,-0.04516600635,-4.898965346605585,-0.979793069321117,-5.394440617976341
5.386208557e-06,-0.04425047901,-4.087430505214607,-0.8174861010429215,-5.507105776585337
5.387132758e-06,-0.04302977588,-3.0053840411625123,-0.6010768082325025,-5.349260312533536
5.388056958e-06,-0.04180907276,-1.9233375859745425,-0.38466751719490855,-5.191413857345539
5.388981158e-06,-0.04089354541,-1.11180273571944,-0.22236054714388803,-5.304079007090411
5.389905359e-06,-0.0393676665,0.24075534212964744,0.04815106842592949,-4.875721929241618
5.390829559e-06,-0.03814696338,1.322801797317617,0.2645603594635234,-4.717875474053621
5.39175376e-06,-0.03601073291,3.2163831027606893,0.6432766205521379,-3.7484951686099968
5.39267796e-06,-0.03570555713,3.4868947165576816,0.6973789433115364,-4.402183554812977
5.39360216e-06,-0.03417967822,4.839452794406769,0.9678905588813539,-3.9738254769638632
5.394526361e-06,-0.03265379931,6.192010872255857,1.2384021744511713,-3.545468399115071
5.395450561e-06,-0.03051756884,8.085592177698933,1.6171184355397865,-2.576087093671968
5.396374761e-06,-0.0296020415,8.897127019089908,1.7794254038179818,-2.688752252280965
5.397298962e-06,-0.02807616259,10.249685096938997,2.0499370193877997,-2.2603951744321717
5.398223162e-06,-0.0262451079,11.872754788585075,2.374550957717015,-1.5615254827860656
5.399147363e-06,-0.02563475634,12.41377801617906,2.4827556032358125,-1.9447032551915286
5.400071563e-06,-0.02471922899,13.22531286643416,2.6450625732868325,-2.057368404936402
5.400995763e-06,-0.02319335008,14.577870944283248,2.9155741888566498,-1.6290103270872873
5.401919964e-06,-0.02166747118,15.930429013268212,3.186085802653642,-1.2006532581026192
5.402844164e-06,-0.02075194383,16.741963863523313,3.3483927727046625,-1.313318407847491
5.403768365e-06,-0.02044676805,17.012475477320304,3.402495095464061,-1.9670077940507942
5.404692565e-06,-0.01922606492,18.0945219413724,3.6189043882744802,-1.809161329998671
5.405616765e-06,-0.01831053758,18.90605678276338,3.7812113565526753,-1.9218264886076666
5.406540966e-06,-0.01739501023,19.71759163301848,3.9435183266036957,-2.0344926383528597
5.407465166e-06,-0.01678465867,20.258614860612465,4.051722972122493,-2.4176694107588466
5.408389367e-06,-0.01586913133,21.07014970200344,4.214029940400688,-2.5303355693673195
5.409313567e-06,-0.01617430711,20.79963808820645,4.15992761764129,-3.725047183164284
5.410237767e-06,-0.01525877976,21.61117293846155,4.32223458769231,-3.837712332909156
5.411161968e-06,-0.01525877976,21.61117293846155,4.32223458769231,-4.761913332909451
5.412086168e-06,-0.0146484282,22.152196166055536,4.430439233211107,-5.145090105315438
5.413010369e-06,-0.01403807664,22.69321939364952,4.538643878729904,-5.528267877721749
5.413934569e-06,-0.01281737351,23.775265857701616,4.755053171540324,-5.370421413669626
5.414858769e-06,-0.01190184617,24.586800699092596,4.917360139818519,-5.483086572278621
5.41578297e-06,-0.0112914946,25.127823935550705,5.025564787110142,-5.866264335819959
5.41670717e-06,-0.01159667039,24.857312312889587,4.971462462577918,-7.060975958481051
5.41763137e-06,-0.01007079148,26.209870390738672,5.241974078147735,-6.632617880631936
5.418555571e-06,-0.008850088351,27.291916853904358,5.458383370780872,-6.474772417466547
5.419479771e-06,-0.00854491257,27.56242846858776,5.512485693717553,-7.128460802783116
5.420403972e-06,-0.007019033662,28.914986544664025,5.7829973089328055,-6.700103726707146
5.421328172e-06,-0.005798330536,29.99703300517047,5.999406601034094,-6.542257266200677
5.422252372e-06,-0.00457762741,31.079079465676916,6.2158158931353835,-6.384410805694204
5.423176573e-06,-0.003356924284,32.16112592618335,6.432225185236671,-6.226565345187211
5.424100773e-06,-0.0006103422498,34.59573046294335,6.9191460925886705,-4.7161608084271895
5.425024974e-06,0.0003051850948,35.40726530841182,7.081453061682366,-4.828826962959009
5.425949174e-06,0.002441415565,37.300846614032174,7.460169322806436,-3.8594456573386298
5.426873374e-06,0.003051767129,37.841869845171814,7.568373969034363,-4.242622426198967
5.427797575e-06,0.004882821818,39.464939535931485,7.8929879071862965,-3.5437537354395916
5.428721775e-06,0.006713876507,41.08800922669115,8.21760184533823,-2.844884044679902
5.429645976e-06,0.008239755415,42.440567302767406,8.488113460553482,-2.4165269686039355
5.430570176e-06,0.0100708101,44.063636989981426,8.812727397996285,-1.717657281389893
5.431494376e-06,0.01220704057,45.957218295424504,9.1914436590849,-0.7482759759467886
5.432418577e-06,0.01403809526,47.58028798707058,9.516057597414116,-0.04940728430016006
5.433342777e-06,0.01586914995,49.20335767871666,9.840671535743333,0.6494624073459494
5.434266978e-06,0.0167846773,50.01489252897176,10.002978505794353,0.536796257600753
5.435191178e-06,0.01770020464,50.82642737036274,10.16528547407255,0.4241310989917576
5.436115378e-06,0.01922608355,52.178985448211826,10.435797089642366,0.8524891768408722
5.437039579e-06,0.01983643511,52.72000867580581,10.544001735161162,0.4693114044345607
5.437963779e-06,0.02105713824,53.802055139857906,10.760411027971582,0.6271578684866871
5.438887979e-06,0.02197266558,54.613589981248886,10.922717996249776,0.5144927098776917
5.43981218e-06,0.02227784137,54.88410160391,10.976820320782,-0.13919666746064066
5.44073638e-06,0.02319336871,55.69563644530098,11.139127289060196,-0.2518618260696361
5.441660581e-06,0.02380372027,56.23665967289496,11.247331934578993,-0.6350395984759476
5.442584781e-06,0.0250244234,57.31870613694706,11.463741227389413,-0.4771931344238278
5.443508981e-06,0.02532959918,57.58921775074405,11.51784355014881,-1.1308815206268064
5.444433182e-06,0.02593995074,58.13024097833803,11.626048195667607,-1.5140592930331178
5.445357382e-06,0.02655030231,58.67126421479614,11.73425284295923,-1.897236056574981
5.446281583e-06,0.02624512653,58.400752600999155,11.680150520199831,-3.091948670371417
5.447205783e-06,0.02655030231,58.67126421479614,11.73425284295923,-3.745637056574402
5.448129983e-06,0.02716065387,59.21228744239013,11.842457488478027,-4.128813828980386
5.449054184e-06,0.02777100543,59.75331066998412,11.950662133996824,-4.511991601386697
5.449978384e-06,0.028381357,60.294333906442226,12.058866781288446,-4.89516836492856
5.450902585e-06,0.02899170856,60.835357134036215,12.167071426807244,-5.278346137334865
5.451826785e-06,0.02899170856,60.835357134036215,12.167071426807244,-6.2025461373348385
5.452750985e-06,0.03021241169,61.9174035980883,12.38348071961766,-6.044699673282725
5.453675186e-06,0.03051758747,62.187915211885304,12.437583042377062,-6.6983890594860185
5.454599386e-06,0.03173829059,63.26996166707327,12.653992333414653,-6.540542604298026
5.455523587e-06,0.03295899372,64.35200813112536,12.870401626225071,-6.382697140245387
5.456447787e-06,0.03448487263,65.70456620897444,13.14091324179489,-5.954339062396272
5.457371987e-06,0.03631592732,67.32763590062052,13.465527180124106,-5.25546937075017
5.458296188e-06,0.03723145466,68.13917074201152,13.627834148402302,-5.368135529359473
5.459220388e-06,0.03784180622,68.68019396960548,13.736038793921098,-5.75131230176547
5.460144588e-06,0.03997803669,70.57377527504856,14.114755055009713,-4.781930996322365
5.461068789e-06,0.04119873982,71.65582173910065,14.331164347820131,-4.624085532270573
5.461992989e-06,0.04302979451,73.27889143074673,14.655778286149346,-3.9252158406244706
5.46291719e-06,0.0448608492,74.9019611223928,14.980392224478562,-3.226347148977842
5.46384139e-06,0.04608155232,75.98400757758077,15.196801515516153,-3.0685006937898494
5.46476559e-06,0.04760743123,77.33656565542985,15.467313131085971,-2.640142615940735
5.465689791e-06,0.04882813436,78.41861211948195,15.683722423896391,-2.48229715188893
5.466613991e-06,0.05004883748,79.50065857466993,15.900131714933986,-2.324450696700937
5.467538192e-06,0.05249024374,81.66475150277412,16.332950300554824,-1.0845587685970322
5.468462392e-06,0.0531005953,82.20577473036809,16.44115494607362,-1.467735541003029
5.469386592e-06,0.05462647421,83.55833280821719,16.711666561643437,-1.0393774631539143
5.470310793e-06,0.05554200155,84.36986764960817,16.873973529921635,-1.1520436217623842
5.471234993e-06,0.0564575289,85.18140249986327,17.03628049997265,-1.2647087715072591
5.472159194e-06,0.05767823202,86.26344895505125,17.25268979101025,-1.1068633163195745
5.473083394e-06,0.0579834078,86.53396056884823,17.30679211376965,-1.7605517025225594
5.474007594e-06,0.0579834078,86.53396056884823,17.30679211376965,-2.684751702522533
5.474931795e-06,0.05859375937,87.07498380530635,17.41499676106127,-3.0679294660647174
5.475855995e-06,0.06011963828,88.42754188315543,17.685508376631084,-2.639571388215603
5.476780196e-06,0.06011963828,88.42754188315543,17.685508376631084,-3.5637723882158974
5.477704396e-06,0.06164551718,89.78009995214039,17.95601999042808,-3.135414319230903
5.478628596e-06,0.06225586875,90.3211231885985,18.0642246377197,-3.518591082772766
5.479552797e-06,0.06225586875,90.3211231885985,18.0642246377197,-4.442792082772214
5.480476997e-06,0.06286622031,90.86214641619249,18.172429283238497,-4.8259688551782105
5.481401197e-06,0.06347657187,91.40316964378647,18.280633928757297,-5.209145627584195
5.482325398e-06,0.06347657187,91.40316964378647,18.280633928757297,-6.133346627584489
5.483249598e-06,0.064697275,92.48521610783857,18.497043221567715,-5.975500163532362
5.484173799e-06,0.06530762656,93.02623933543255,18.60524786708651,-6.3586779359386805
5.485097999e-06,0.06683350547,94.37879741328163,18.87575948265633,-5.930319858089566
5.486022199e-06,0.06744385703,94.91982064087563,18.983964128175124,-6.31349663049555
5.4869464e-06,0.0680542086,95.46084387733373,19.092168775466746,-6.696674394036887
5.4878706e-06,0.07049561485,97.6249367965738,19.52498735931476,-5.456781474796795
5.488794801e-06,0.07171631797,98.70698325176177,19.741396650352357,-5.2989360196091235
5.489719001e-06,0.07263184532,99.51851810201687,19.903703620403373,-5.4116011693539985
5.490643201e-06,0.07476807579,101.41209940745995,20.28241988149199,-4.442219863910894
5.491567402e-06,0.0762939547,102.76465748530903,20.552931497061806,-4.0138627860621
5.492491602e-06,0.07720948204,103.57619232670001,20.715238465340004,-4.126527944671096
5.493415803e-06,0.07904053673,105.19926201834609,21.03985240366922,-3.4276592530244674
5.494340003e-06,0.07995606408,106.01079686860118,21.20215937372024,-3.5403244027693423
5.495264203e-06,0.08239747033,108.17488978784125,21.63497795756825,-2.300431483530097
5.496188404e-06,0.08361817345,109.25693624302923,21.851387248605846,-2.142586028341565
5.497112604e-06,0.08605957971,111.42102917113341,22.284205834226686,-0.9026931002373525
5.498036804e-06,0.08728028283,112.50307562632138,22.50061512526428,-0.7448466450493597
5.498961005e-06,0.08880616174,113.85563370417047,22.771126740834095,-0.3164895672005664
5.499885205e-06,0.08972168908,114.66716854556144,22.93343370911229,-0.4291547258095618
5.500809406e-06,0.09124756799,116.01972662341053,23.20394532468211,-0.0007976479607685029
5.501733606e-06,0.09338379846,117.91330792885361,23.582661585770726,0.9685836574823358
5.502657806e-06,0.09368897424,118.1838195426506,23.63676390853012,0.3148952712793507
5.503582007e-06,0.09552002893,119.80688923429668,23.961377846859335,1.0137639629259791
5.504506207e-06,0.0961303805,120.34791247075479,24.06958249415096,0.6305871993841292
5.505430408e-06,0.0976562594,121.70047053973974,24.340094107947948,1.0589442683687758
5.506354608e-06,0.09887696253,122.78251700379184,24.55650340075837,1.2167907324209022
5.507278808e-06,0.09979248987,123.59405184518283,24.718810369036568,1.10412557381192
5.508203009e-06,0.09979248987,123.59405184518283,24.718810369036568,0.17992457381162533
5.509127209e-06,0.1004028414,124.13507504618443,24.827015009236884,-0.20325222518675917
5.51005141e-06,0.1004028414,124.13507504618443,24.827015009236884,-1.1274532251862066
5.51097561e-06,0.101013193,124.67609830923493,24.935219661846986,-1.5106299621356691
5.51189981e-06,0.1013183688,124.94660994076015,24.989321988152035,-2.1643183306104135
5.512824011e-06,0.1016235446,125.21712157228541,25.043424314457084,-2.8180076990854523
5.513748211e-06,0.1022338961,125.75814474669464,25.151628949338928,-3.201184524676198
5.514672412e-06,0.1025390719,126.02865637821986,25.205731275643974,-3.8548738931512636
5.515596612e-06,0.1022338961,125.75814474669464,25.151628949338928,-5.049585524676466
5.516520812e-06,0.1034545993,126.84019127279561,25.368038254559124,-4.8917389985754705
5.517445013e-06,0.103759775,127.11070281567962,25.422140563135926,-5.545428455690919
5.518369213e-06,0.1046753024,127.92223771025532,25.584447542051066,-5.658093561116027
5.519293413e-06,0.1052856539,128.46326088466455,25.692652176932913,-6.041270386706772
5.520217614e-06,0.1065063571,129.54530741076556,25.90906148215311,-5.883424860605224
5.521141814e-06,0.1074218844,130.3568422167,26.071368443340003,-5.9960900546707405
5.522066015e-06,0.108032236,130.8978654797505,26.179573095950097,-6.379267791620551
5.522990215e-06,0.1092529391,131.97991191721022,26.395982383442046,-6.2214213541607855
5.523914415e-06,0.110778818,133.33246998619518,26.666493997239034,-5.793063285175818
5.524838616e-06,0.1116943454,134.1440048807709,26.828800976154184,-5.9057293906003725
5.525762816e-06,0.1138305758,136.0375861241651,27.20751722483302,-4.936348147206151
5.526687017e-06,0.1156616305,137.6606558246753,27.53213116493506,-4.237479446695402
5.527611217e-06,0.1174926852,139.28372552518553,27.856745105037106,-3.538609746185152
5.528535417e-06,0.1187133883,140.36577196264523,28.073154392529048,-3.380763308725413
5.529459618e-06,0.1208496188,142.2593532946807,28.45187065893614,-2.411382976690256
5.530383818e-06,0.1217651461,143.07088810061515,28.61417762012303,-2.5240481707557727
5.531308019e-06,0.1239013766,144.9644694326506,28.99289388653012,-1.5546678387206154
5.532232219e-06,0.124816904,145.77600432722633,29.15520086544527,-1.6673329441448488
5.533156419e-06,0.1266479586,147.39907393909527,29.479814787819056,-0.9684633322758823
5.53408062e-06,0.1287841891,149.2926552711307,29.858531054226145,0.0009169997601220768
5.53500482e-06,0.1300048922,150.37470170859044,30.07494034171809,0.15876343721986086
5.535929021e-06,0.130310068,150.6452133401157,30.12904266802314,-0.49492593125517825
5.536853221e-06,0.1324462985,152.53879467215114,30.507758934430232,0.47445540078030035
5.537777421e-06,0.1330566501,153.07981793520162,30.615963587040326,0.0912786638308115
5.538701622e-06,0.1342773532,154.16186437266134,30.83237287453227,0.249124101290229
5.539625822e-06,0.1354980563,155.24391081012106,31.048782162024214,0.4069705387499678
5.540550022e-06,0.1354980563,155.24391081012106,31.048782162024214,-0.5172294612500055
5.541474223e-06,0.1361084079,155.78493407317157,31.156986814634315,-0.9004071981997892
5.542398423e-06,0.1379394626,157.40800377368177,31.481600754736355,-0.201537497689566
5.543322624e-06,0.1388549899,158.21953857961626,31.64390771592325,-0.31420369175453045
5.544246824e-06,0.1394653415,158.76056184266673,31.75211236853335,-0.6973804287040193
5.545171024e-06,0.1406860446,159.84260828012643,31.96852165602529,-0.5395339912442805
5.546095225e-06,0.140075693,159.30158501707595,31.86031700341519,-2.0047582542950595
5.547019425e-06,0.1409912204,160.11311991165167,32.02262398233034,-2.1174233597193193
5.547943626e-06,0.1412963962,160.38363154317693,32.076726308635386,-2.7711127281943586
5.548867826e-06,0.1412963962,160.38363154317693,32.076726308635386,-3.695312728194332
5.549792026e-06,0.1428222751,161.7361896121619,32.34723792243238,-3.2669546592093375
5.550716227e-06,0.1428222751,161.7361896121619,32.34723792243238,-4.1911556592087855
5.551640427e-06,0.1437378024,162.54772441809638,32.50954488361928,-4.303820853274275
5.552564628e-06,0.1449585055,163.62977085555607,32.72595417111122,-4.145975415814858
5.553488828e-06,0.1452636813,163.9002824870813,32.78005649741626,-4.799663784289602
5.554413028e-06,0.147094736,165.52335218759154,33.10467043751831,-4.100794083779353
5.555337229e-06,0.1480102634,166.33488708216726,33.26697741643345,-4.213460189203934
5.556261429e-06,0.1492309665,167.41693351962695,33.4833867039254,-4.055613751744195
5.55718563e-06,0.1510620212,169.04000322013718,33.80800064402744,-3.3567450512334194
5.55810983e-06,0.151367197,169.31051485166242,33.86210297033249,-4.010433419708164
5.55903403e-06,0.1535034274,171.2040960950566,34.24081921901132,-3.0410521763139418
5.559958231e-06,0.1556396579,173.09767742709207,34.61953548541841,-2.0716718442787845
5.560882431e-06,0.1565551852,173.90921223302655,34.78184244660531,-2.1843370383442746
5.561806631e-06,0.1577758884,174.9912587591275,34.9982517518255,-2.0264905122432793
5.562730832e-06,0.1593017673,176.3438168281125,35.2687633656225,-1.5981334432586063
5.563655032e-06,0.1602172946,177.15535163404698,35.4310703268094,-1.7107986373240964
5.564579233e-06,0.1620483493,178.77842133455715,35.75568426691144,-1.0119299368141945
5.565503433e-06,0.1629638767,179.58995622913287,35.91799124582658,-1.1245950422384543
5.566427633e-06,0.1641845798,180.67200266659262,36.13440053331853,-0.9667486047786892
5.567351834e-06,0.1657104587,182.02456073557758,36.40491214711552,-0.5383915357931691
5.568276034e-06,0.1672363376,183.3771188045625,36.67542376091251,-0.11003346680820142
5.569200235e-06,0.1678466892,183.91814206761302,36.78362841352261,-0.4932112037580116
5.570124435e-06,0.1687622165,184.7296768735475,36.94593537470951,-0.6058763978235018
5.571048635e-06,0.1699829196,185.8117233110072,37.16234466220144,-0.44802996036376297
5.571972836e-06,0.1702880954,186.08223494253247,37.21644698850649,-1.101719328838802
5.572897036e-06,0.1724243259,187.9758162745679,37.59516325491358,-0.13233799680332348
5.573821237e-06,0.1724243259,187.9758162745679,37.59516325491358,-1.056538996802771
5.574745437e-06,0.1727295017,188.24632790609314,37.649265581218636,-1.7102273652775153
5.575669637e-06,0.173645029,189.05786271202763,37.81157254240553,-1.8228925593430054
5.576593838e-06,0.1742553806,189.5988859750781,37.91977719501562,-2.2060702962928156
5.577518038e-06,0.1748657321,190.13990914948732,38.02798182989747,-2.5892471218835613
5.578442239e-06,0.1751709079,190.4104207810126,38.08208415620252,-3.2429364903586
5.579366439e-06,0.1754760837,190.68093241253783,38.13618648250757,-3.8966248588333445
5.580290639e-06,0.1757812595,190.95144404406307,38.19028880881262,-4.550313227308062
5.58121484e-06,0.1766967868,191.76297884999755,38.35259576999952,-4.662979421373027
5.58213904e-06,0.1782226657,193.11553691898249,38.6231073837965,-4.234621352388059
5.58306324e-06,0.1782226657,193.11553691898249,38.6231073837965,-5.158821352388032
5.583987441e-06,0.1791381931,193.92707181355823,38.78541436271165,-5.271487457812587
5.584911641e-06,0.1800537204,194.7386066194927,38.94772132389855,-5.384152651878077
5.585835842e-06,0.1815795993,196.09116468847768,39.21823293769554,-4.955795582893405
5.586760042e-06,0.1818847751,196.3616763200029,39.27233526400059,-5.609483951368149
5.587684242e-06,0.1831054782,197.44372275746264,39.48874455149252,-5.45163751390841
5.588608443e-06,0.1846313571,198.7962808264476,39.75925616528952,-5.023280444923737
5.589532643e-06,0.1864624118,200.4193505269578,40.08387010539156,-4.324410744413514
5.590456844e-06,0.187683115,201.50139705305878,40.30027941061176,-4.166565218311966
5.591381044e-06,0.1889038181,202.5834434905185,40.5166886981037,-4.008718780852227
5.592305244e-06,0.1907348728,204.2065131910287,40.84130263820574,-3.309849080342004
5.593229445e-06,0.1928711032,206.10009443442289,41.22001888688458,-2.3404688369481037
5.594153645e-06,0.1940918064,207.18214096052387,41.43642819210478,-2.182622310847108
5.595077846e-06,0.1962280368,209.07572220391805,41.81514444078361,-1.2132420674532074
5.596002046e-06,0.19744874,210.15776873001903,42.03155374600381,-1.0553955413522118
5.596926246e-06,0.1986694431,211.23981516747875,42.24796303349575,-0.8975491038924467
5.597850447e-06,0.200195322,212.59237323646371,42.51847464729274,-0.4691920349069531
5.598774647e-06,0.2017212009,213.94493130544868,42.78898626108973,-0.0408339659219589
5.599698848e-06,0.2035522556,215.5680010059589,43.11360020119178,0.6580347345879695
5.600623048e-06,0.2047729587,216.6500474434186,43.33000948868373,0.8158811720477083
5.601547248e-06,0.2066040134,218.2731171439288,43.65462342878576,1.5147508725579315
5.602471449e-06,0.2078247165,219.35516358138852,43.87103271627771,1.6725963100173489
5.603395649e-06,0.2087402439,220.16669847596427,44.03333969519286,1.5599312045931155
5.604319849e-06,0.2093505954,220.7077216503735,44.141544330074694,1.1767543790023698
5.60524405e-06,0.2096557712,220.97823328189875,44.19564665637975,0.5230650105281778
5.60616825e-06,0.2105712986,221.78976817647444,44.3579536352949,0.41039990510391794
5.607092451e-06,0.2114868259,222.60130298240892,44.52026059648179,0.2977337110381064
5.608016651e-06,0.2124023533,223.41283787698467,44.68256757539694,0.185068605613873
5.608940851e-06,0.2117920017,222.8718146139342,44.57436292278684,-1.2801546574365847
